"","X","specificEpithet","id","institutionCode","year","month","day","eventDate","stateProvince","county","references","lon","lat","geoclass","flowers","fruit","leaves","bbch.f","bbch.v","flagged","note","flagged_question","question_note","entered_by","imput_date.GPS","pdsi","pdsi.sd","pdsi.min","spiyear.min","spispring.min","spisummer.min","spiyear.mean","spispring.mean","spisummer.mean"
"1300",1300,"maritima",17200168,"NY",1928,8,1,"1928-08-01","New Jersey","Cape May Co.","https://midwestherbaria.org/portal/collections/individual/index.php?occid=17200168",-74.817464,38.988244,"geo_referenced","N","N","Y",NA,NA,"","","","","SC","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1301",1301,"maritima",24508025,"CHRB",1938,5,24,"1938-05-24","New Jersey","burlington","https://midwestherbaria.org/portal/collections/individual/index.php?occid=24508025",-74.6657928,39.8845274,"county_centroid","N","Y","Y",89,19,"","","","","SC","",0.0294067763044672,1.69970097063016,-4.98999977111816,-2.74033284187317,-2.74033284187317,-2.36973810195923,7.41223539080238e-06,9.2821144789923e-05,9.2821144789923e-05
"1302",1302,"maritima",17192911,"NY",1873,5,0,"1873-05-00","New York","Suffolk Co.","https://midwestherbaria.org/portal/collections/individual/index.php?occid=17192911",-72.618295,40.970488,"geo_referenced","Y","N","Y",65,9,"Y","two collection dates","","","SC","",NA,NA,NA,-2.82292795181274,-2.82292795181274,-2.75489354133606,5.61674969503656e-05,0.000111039829789661,0.000111039829789661
"1303",1303,"maritima",20412809,"PH",1937,7,21,"1937-07-21","New Jersey","Cape May","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20412809",-74.714781,39.12306,"geo_referenced","Y","N","Y",89,19,"","","","","SC","",NA,NA,NA,-2.74033284187317,-2.74033284187317,-2.36973810195923,7.41223539080238e-06,9.2821144789923e-05,9.2821144789923e-05
"1304",1304,"maritima",24051683,"VT",1906,5,20,"1906-05-20","Massachusetts","Nantucket","https://midwestherbaria.org/portal/collections/individual/index.php?occid=24051683",-70.11468,41.31079,"geo_referenced","Y","N","N",65,0,"","","","","SC","",NA,NA,NA,-3.29050898551941,-3.29050898551941,-3.08531045913696,0.000152384352986701,0.000169015911524184,0.000169015911524184
"1305",1305,"maritima",12547830,"CHRB",1953,6,30,"1953-06-30","New Jersey","ocean","https://midwestherbaria.org/portal/collections/individual/index.php?occid=12547830",-74.28385628,39.91416146,"county_centroid","N","Y","Y",89,19,"","","","","DB","",-0.0337288179198059,1.66995203405466,-4.92999982833862,-2.74033284187317,-2.74033284187317,-2.36973810195923,7.41223539080238e-06,9.2821144789923e-05,9.2821144789923e-05
"1306",1306,"maritima",20412436,"PH",1947,6,22,"1947-06-22","New York","Suffolk","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20412436",-71.855806,41.071422,"geo_referenced","N","Y","Y",89,19,"","","","","DB","",NA,NA,NA,-3.33263564109802,-3.33263564109802,-3.26693296432495,0.000258842890616506,0.000280375825241208,0.000280375825241208
"1307",1307,"maritima",24107513,"VT",1895,6,21,"1895-06-21","Massachusetts","Nantucket","https://midwestherbaria.org/portal/collections/individual/index.php?occid=24107513",-70.11468,41.31079,"geo_referenced","N","Y","Y",89,19,"","","","","DB","",NA,NA,NA,-3.29050898551941,-3.29050898551941,-3.08531045913696,0.000152384352986701,0.000169015911524184,0.000169015911524184
"1308",1308,"maritima",20412751,"PH",1932,7,8,"1932-07-08","New Jersey","burlington","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20412751",-74.6657928,39.8845274,"county_centroid","N","Y","Y",89,19,"","","","","DB","",0.0294067763044672,1.69970097063016,-4.98999977111816,-2.74033284187317,-2.74033284187317,-2.36973810195923,7.41223539080238e-06,9.2821144789923e-05,9.2821144789923e-05
"1309",1309,"maritima",20412808,"PH",1935,7,6,"1935-07-06","New Jersey","Cape May","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20412808",-74.717662,39.101225,"geo_referenced","N","N","Y",NA,NA,"","","","","DB","",NA,NA,NA,-2.74033284187317,-2.74033284187317,-2.36973810195923,7.41223539080238e-06,9.2821144789923e-05,9.2821144789923e-05
"1310",1310,"maritima",20412418,"PH",1936,6,17,"1936-06-17","New Jersey","Ocean","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20412418",-74.222918,39.753175,"geo_referenced","N","Y","Y",89,19,"","","","","DB","",-0.0337288179198059,1.66995203405466,-4.92999982833862,-2.74033284187317,-2.74033284187317,-2.36973810195923,7.41223539080238e-06,9.2821144789923e-05,9.2821144789923e-05
"1311",1311,"maritima",17200603,"NY",1927,5,21,"1927-05-21","New York","Suffolk Co.","https://midwestherbaria.org/portal/collections/individual/index.php?occid=17200603",-73.346005,40.902488,"geo_referenced","Y","N","Y",67,17,"","","","","DB","",NA,NA,NA,-3.02995157241821,-3.02995157241821,-2.93444633483887,6.72993119223975e-05,0.000111175904748961,0.000111175904748961
"1312",1312,"maritima",19212151,"UCHT",2002,3,18,"2002-03-18","Connecticut","tolland","https://midwestherbaria.org/portal/collections/individual/index.php?occid=19212151",-72.33707029,41.85916105,"county_centroid","N","Y","Y",89,19,"","","","","DB","date",0.134067802816251,1.62147355317671,-3.21000003814697,-2.89803957939148,-2.87546253204346,-2.89803957939148,0.000144770630868152,0.000146301172208041,0.000146301172208041
"1313",1313,"maritima",20412403,"PH",1900,NA,NA,"","Pennsylvania","bucks","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20412403",-75.10510737,40.34553954,"county_centroid","","","",NA,NA,"Y","no image","","","DB","",0.0264406761754367,1.50250304445901,-3.51999998092651,-2.43397235870361,-2.43397235870361,-2.3869948387146,5.82180700803292e-06,4.61500785604585e-05,4.61500785604585e-05
"1314",1314,"maritima",12548005,"CHRB",1985,4,20,"1985-04-20","New Jersey","atlantic","https://midwestherbaria.org/portal/collections/individual/index.php?occid=12548005",-74.67417523,39.4805908,"county_centroid","Y","N","Y",61,0,"","","","","DB","",NA,NA,NA,-2.74033284187317,-2.74033284187317,-2.36973810195923,7.41223539080238e-06,9.2821144789923e-05,9.2821144789923e-05
"1315",1315,"maritima",20412766,"PH",1877,6,NA,"1877-06-00","New Jersey","Camden","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20412766",-74.887386,39.769838,"geo_referenced","Y","N","Y",65,17,"","","","","DB","",0.0294067763044672,1.69970097063016,-4.98999977111816,-2.74033284187317,-2.74033284187317,-2.36973810195923,7.41223539080238e-06,9.2821144789923e-05,9.2821144789923e-05
"1316",1316,"maritima",24122092,"VT",1921,5,13,"1921-05-13","Massachusetts","Essex","https://midwestherbaria.org/portal/collections/individual/index.php?occid=24122092",-71.1911,42.73394,"geo_referenced","Y","N","Y",65,0,"","","","","DB","",0.199576272108292,1.625413765066,-3.15000009536743,-2.96961712837219,-2.85545825958252,-2.96961712837219,0.000280292704701424,0.000284905632724985,0.000284905632724985
"1317",1317,"maritima",16080423,"FLAS",2012,7,9,"2012-07-09","Massachusetts","Barnstable","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16080423",-70.5092,41.5516333,"geo_referenced","N","Y","Y",89,19,"","","","","DB","",NA,NA,NA,-3.29050898551941,-3.29050898551941,-3.08531045913696,0.000152384352986701,0.000169015911524184,0.000169015911524184
"1318",1318,"maritima",24766351,"NY",1886,5,0,"1886-05-00","New York","Queens Co.","https://midwestherbaria.org/portal/collections/individual/index.php?occid=24766351",-73.82849,40.7617,"geo_referenced","Y","N","Y",65,11,"","","","","DB","",NA,NA,NA,-3.02995157241821,-3.02995157241821,-2.93444633483887,6.72993119223975e-05,0.000111175904748961,0.000111175904748961
"1319",1319,"maritima",20412789,"PH",1950,4,16,"1950-04-16","New Jersey","Mercer","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20412789",-74.580873,40.138259,"geo_referenced","Y","N","Y",67,17,"","","","","DB","",0.0473728797445863,1.55593511301449,-3.98000001907349,-2.61880922317505,-2.555495262146,-2.61880922317505,5.11284233652987e-05,6.21794679318555e-05,6.21794679318555e-05
"1320",1320,"maritima",20412777,"PH",1872,4,NA,"1872-04-00","New Jersey","Cape May","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20412777",-74.897079,38.938318,"geo_referenced","Y","Y","Y",65,0,"Y","two collection dates","","","DB","date",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1321",1321,"maritima",20412769,"PH",1900,5,2,"1900-05-02","New Jersey","Camden","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20412769",-74.982944,39.811503,"geo_referenced","Y","N","Y",67,15,"","","","","DB","",0.0294067763044672,1.69970097063016,-4.98999977111816,-2.74033284187317,-2.74033284187317,-2.36973810195923,7.41223539080238e-06,9.2821144789923e-05,9.2821144789923e-05
"1322",1322,"maritima",12652473,"UT",1985,5,4,"1985-05-04","New Jersey","atlantic","https://midwestherbaria.org/portal/collections/individual/index.php?occid=12652473",-74.67417523,39.4805908,"county_centroid","Y","N","N",62,0,"","","","","DB","date",NA,NA,NA,-2.74033284187317,-2.74033284187317,-2.36973810195923,7.41223539080238e-06,9.2821144789923e-05,9.2821144789923e-05
"1323",1323,"maritima",20412839,"PH",1934,4,8,"1934-04-08","New Jersey","atlantic","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20412839",-74.67417523,39.4805908,"county_centroid","N","N","N",NA,NA,"","","","","DB","",NA,NA,NA,-2.74033284187317,-2.74033284187317,-2.36973810195923,7.41223539080238e-06,9.2821144789923e-05,9.2821144789923e-05
"1324",1324,"maritima",21371580,"DOV",1968,NA,NA,"","Maryland","worcester","https://midwestherbaria.org/portal/collections/individual/index.php?occid=21371580",-75.34420461,38.2264833,"county_centroid","","","",NA,NA,"Y","no image","","","DB","",-0.00449152211895434,1.6774398476999,-3.97000002861023,-2.53560924530029,-2.21684789657593,-2.53560924530029,-1.12478765004198e-05,1.37188444568892e-05,1.37188444568892e-05
"1325",1325,"maritima",21382333,"DOV",1934,8,12,"1934-08-12","New York","suffolk","https://midwestherbaria.org/portal/collections/individual/index.php?occid=21382333",-72.84617815,40.86685832,"county_centroid","N","Y","Y",89,19,"","","","","DB","",NA,NA,NA,-2.82292795181274,-2.82292795181274,-2.75489354133606,5.61674969503656e-05,0.000111039829789661,0.000111039829789661
"1326",1326,"maritima",7444224,"NCSC",1918,9,19,"1918-09-19","Massachusetts","barnstable","https://midwestherbaria.org/portal/collections/individual/index.php?occid=7444224",-70.28634062,41.73561679,"county_centroid","N","Y","Y",89,19,"","","","","DB","date",NA,NA,NA,-3.29050898551941,-3.29050898551941,-3.08531045913696,0.000152384352986701,0.000169015911524184,0.000169015911524184
"1327",1327,"maritima",24508028,"CHRB",1900,5,NA,"1900-05-00","New Jersey","cape may","https://midwestherbaria.org/portal/collections/individual/index.php?occid=24508028",-74.80786238,39.15103809,"county_centroid","N","N","Y",NA,NA,"","","","","DB","",NA,NA,NA,-2.74033284187317,-2.74033284187317,-2.36973810195923,7.41223539080238e-06,9.2821144789923e-05,9.2821144789923e-05
"1328",1328,"maritima",12547822,"CHRB",1930,5,11,"1930-05-11","New Jersey","ocean","https://midwestherbaria.org/portal/collections/individual/index.php?occid=12547822",-74.28385628,39.91416146,"county_centroid","Y","N","Y",65,9,"","","","","DB","",-0.0337288179198059,1.66995203405466,-4.92999982833862,-2.74033284187317,-2.74033284187317,-2.36973810195923,7.41223539080238e-06,9.2821144789923e-05,9.2821144789923e-05
"1329",1329,"maritima",20412779,"PH",1953,4,28,"1953-04-28","New Jersey","cape may","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20412779",-74.80786238,39.15103809,"county_centroid","Y","N","Y",67,19,"","","","","DB","",NA,NA,NA,-2.74033284187317,-2.74033284187317,-2.36973810195923,7.41223539080238e-06,9.2821144789923e-05,9.2821144789923e-05
"1330",1330,"maritima",20412759,"PH",1946,4,27,"1946-04-27","New Jersey","burlington","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20412759",-74.6657928,39.8845274,"county_centroid","Y","N","N",67,0,"","","","","DB","",0.0294067763044672,1.69970097063016,-4.98999977111816,-2.74033284187317,-2.74033284187317,-2.36973810195923,7.41223539080238e-06,9.2821144789923e-05,9.2821144789923e-05
"1331",1331,"maritima",16574131,"VDB",1957,7,28,"1957-07-28","Massachusetts","barnstable","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16574131",-70.28634062,41.73561679,"county_centroid","N","Y","Y",89,19,"","","","","DB","date",NA,NA,NA,-3.29050898551941,-3.29050898551941,-3.08531045913696,0.000152384352986701,0.000169015911524184,0.000169015911524184
"1332",1332,"maritima",20412836,"PH",1910,8,21,"1910-08-21","New Jersey","atlantic","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20412836",-74.67417523,39.4805908,"county_centroid","N","Y","Y",89,19,"","","","","DB","",NA,NA,NA,-2.74033284187317,-2.74033284187317,-2.36973810195923,7.41223539080238e-06,9.2821144789923e-05,9.2821144789923e-05
"1333",1333,"maritima",6570777,"NY",1895,8,15,"1895-08-15","Connecticut","New London Co.","https://midwestherbaria.org/portal/collections/individual/index.php?occid=6570777",-72.078409,41.350098,"geo_referenced","N","N","Y",NA,NA,"","","","","DB","",NA,NA,NA,-2.89803957939148,-2.87546253204346,-2.89803957939148,0.000144770630868152,0.000146301172208041,0.000146301172208041
"1334",1334,"maritima",11535445,"LSU",1971,NA,NA,"","Pennsylvania","montgomery","https://midwestherbaria.org/portal/collections/individual/index.php?occid=11535445",-75.3639499,40.21878317,"county_centroid","","","",NA,NA,"Y","no image","","","DB","",0.0264406761754367,1.50250304445901,-3.51999998092651,-2.43397235870361,-2.43397235870361,-2.3869948387146,5.82180700803292e-06,4.61500785604585e-05,4.61500785604585e-05
"1335",1335,"maritima",21371567,"DOV",1997,9,4,"1997-09-04","Delaware","sussex","https://midwestherbaria.org/portal/collections/individual/index.php?occid=21371567",-75.40668896,38.66573496,"county_centroid","N","N","Y",NA,NA,"","","","","DB","",NA,NA,NA,-2.53560924530029,-2.21684789657593,-2.53560924530029,-1.12478765004198e-05,1.37188444568892e-05,1.37188444568892e-05
"1336",1336,"maritima",16184987,"MOAR",1989,NA,NA,"","Pennsylvania","bucks","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16184987",-75.10510737,40.34553954,"county_centroid","","","",NA,NA,"Y","no image","","","DB","",0.0264406761754367,1.50250304445901,-3.51999998092651,-2.43397235870361,-2.43397235870361,-2.3869948387146,5.82180700803292e-06,4.61500785604585e-05,4.61500785604585e-05
"1337",1337,"maritima",20412801,"PH",1938,5,29,"1938-05-29","New Jersey","Monmouth","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20412801",-74.113857,40.294028,"geo_referenced","N","Y","Y",89,19,"","","","","DB","",0.0172033833844934,1.59540733568461,-4.67000007629395,-2.61880922317505,-2.555495262146,-2.61880922317505,5.11284233652987e-05,6.21794679318555e-05,6.21794679318555e-05
"1338",1338,"maritima",17566675,"SIM",1933,7,28,"1933-07-28","New York","Richmond","https://midwestherbaria.org/portal/collections/individual/index.php?occid=17566675",-74.149588,40.583438,"geo_referenced","N","Y","Y",89,19,"","","","","SC","",-0.0228813516007642,1.66587268319069,-3.79999995231628,-2.61880922317505,-2.555495262146,-2.61880922317505,5.11284233652987e-05,6.21794679318555e-05,6.21794679318555e-05
"1339",1339,"maritima",20412425,"PH",1932,8,23,"1932-08-23","New Jersey","ocean","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20412425",-74.28385628,39.91416146,"county_centroid","N","Y","Y",89,19,"","","","","SC","",-0.0337288179198059,1.66995203405466,-4.92999982833862,-2.74033284187317,-2.74033284187317,-2.36973810195923,7.41223539080238e-06,9.2821144789923e-05,9.2821144789923e-05
"1340",1340,"maritima",21371561,"DOV",2001,7,NA,"2001-07-00","Delaware","sussex","https://midwestherbaria.org/portal/collections/individual/index.php?occid=21371561",-75.40668896,38.66573496,"county_centroid","N","Y","Y",89,19,"","","","","SC","",NA,NA,NA,-2.53560924530029,-2.21684789657593,-2.53560924530029,-1.12478765004198e-05,1.37188444568892e-05,1.37188444568892e-05
"1341",1341,"maritima",15490797,"MARY",1984,NA,NA,"","Maryland","worcester","https://midwestherbaria.org/portal/collections/individual/index.php?occid=15490797",-75.34420461,38.2264833,"county_centroid","","","",NA,NA,"Y","no image","","","SC","",-0.00449152211895434,1.6774398476999,-3.97000002861023,-2.53560924530029,-2.21684789657593,-2.53560924530029,-1.12478765004198e-05,1.37188444568892e-05,1.37188444568892e-05
"1342",1342,"maritima",17200591,"NY",1926,8,1,"1926-08-01","New York","Suffolk Co.","https://midwestherbaria.org/portal/collections/individual/index.php?occid=17200591",-72.410387,40.864927,"geo_referenced","N","N","Y",NA,NA,"","","","","SC","",NA,NA,NA,-2.82292795181274,-2.82292795181274,-2.75489354133606,5.61674969503656e-05,0.000111039829789661,0.000111039829789661
"1343",1343,"maritima",20412760,"PH",1930,5,2,"1930-05-02","New Jersey","Burlington","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20412760",-74.85724,39.853549,"geo_referenced","Y","N","N",65,0,"","","","","SC","",0.0294067763044672,1.69970097063016,-4.98999977111816,-2.74033284187317,-2.74033284187317,-2.36973810195923,7.41223539080238e-06,9.2821144789923e-05,9.2821144789923e-05
