"","specificEpithet","id","institutionCode","year","month","day","eventDate","stateProvince","county","references","lon","lat","geoclass","flowers","fruit","leaves","bbch.f","bbch.v","flagged","note","flagged_question","question_note","entered_by","imput_date.GPS","eventDate2","eventDate3","doy","doy.cent","bbch.v.scale","bbch.short"
"628","rivularis",24925274,"BRIT",1992,3,11,"1992-03-11","Texas","hays","https://midwestherbaria.org/portal/collections/individual/index.php?occid=24925274",-98.02950935,30.0534488,"county_centroid","Y","N","Y",65,9,"","","","","SC","","1992-3-11",1992-03-11,71,-33.2438057482656,2,1
"629","rivularis",11588894,"IND",1950,5,7,"1950-05-07","Indiana","Jay","https://midwestherbaria.org/portal/collections/individual/index.php?occid=11588894",-85.149101,40.393679,"geo_referenced","Y","N","Y",65,15,"","","","","SC","","1950-5-7",1950-05-07,127,22.7561942517344,4,2
"630","rivularis",15369824,"NCU",2004,4,1,"2004-04-01","North Carolina","Orange","https://midwestherbaria.org/portal/collections/individual/index.php?occid=15369824",-79.218885,35.928997,"geo_referenced","Y","N","Y",65,11,"","","","","SC","","2004-4-1",2004-04-01,92,-12.2438057482656,3,2
"631","rivularis",13793115,"COLO",1991,5,8,"1991-05-08","Colorado","Baca","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13793115",-102.97424,37.14864,"geo_referenced","Y","N","Y",67,17,"","","","","SC","","1991-5-8",1991-05-08,128,23.7561942517344,5,3
"632","rivularis",5734228,"LSU",1997,3,29,"1997-03-29","Texas","crockett","https://midwestherbaria.org/portal/collections/individual/index.php?occid=5734228",-101.4121788,30.70523597,"county_centroid","Y","N","Y",65,17,"","","","","SC","","1997-3-29",1997-03-29,88,-16.2438057482656,5,3
"633","rivularis",25160672,"SAT",1977,4,2,"1977-04-02","Texas","kerr","https://midwestherbaria.org/portal/collections/individual/index.php?occid=25160672",-99.3564152,30.03887905,"county_centroid","Y","N","Y",65,11,"Y","two collection dates","","","SC","","1977-4-2",1977-04-02,92,-12.2438057482656,3,2
"634","rivularis",19452602,"UCHT",2002,3,19,"2002-03-19","Texas","williamson","https://midwestherbaria.org/portal/collections/individual/index.php?occid=19452602",-97.60538469,30.64929589,"county_centroid","Y","N","Y",65,9,"","","","","SC","date","2002-3-19",2002-03-19,78,-26.2438057482656,2,1
"635","rivularis",13793114,"COLO",1991,5,8,"1991-05-08","Colorado","Baca","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13793114",-102.97424,37.14864,"geo_referenced","Y","N","Y",67,15,"","","","","SC","","1991-5-8",1991-05-08,128,23.7561942517344,4,2
"636","rivularis",5734224,"LSU",1997,3,29,"1997-03-29","Texas","sutton","https://midwestherbaria.org/portal/collections/individual/index.php?occid=5734224",-100.542962,30.47132509,"county_centroid","Y","N","Y",65,11,"","","","","SC","","1997-3-29",1997-03-29,88,-16.2438057482656,3,2
"637","rivularis",13498919,"TEX",1997,3,22,"1997-03-22","Texas","edwards","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13498919",-100.3140258,29.9590823,"county_centroid","Y","N","Y",65,15,"","","","","SC","","1997-3-22",1997-03-22,81,-23.2438057482656,4,2
"638","rivularis",25120748,"SAT",1984,3,27,"1984-03-27","Texas","mclennan","https://midwestherbaria.org/portal/collections/individual/index.php?occid=25120748",-97.20168595,31.55807329,"county_centroid","Y","N","Y",65,10,"","","","","SC","","1984-3-27",1984-03-27,87,-17.2438057482656,3,2
"639","rivularis",3850954,"APSC",2002,3,18,"2002-03-18","Texas","kerr","https://midwestherbaria.org/portal/collections/individual/index.php?occid=3850954",-99.3564152,30.03887905,"county_centroid","Y","N","Y",65,15,"","","","","SC","","2002-3-18",2002-03-18,77,-27.2438057482656,4,2
"640","rivularis",22620292,"KANU",1969,4,23,"1969-04-23","Kansas","Cowley","https://midwestherbaria.org/portal/collections/individual/index.php?occid=22620292",-96.71447,37.14825,"geo_referenced","Y","N","Y",65,17,"","","","","SC","","1969-4-23",1969-04-23,113,8.75619425173439,5,3
"641","rivularis",25144664,"SAT",1998,4,4,"1998-04-04","Texas","concho","https://midwestherbaria.org/portal/collections/individual/index.php?occid=25144664",-99.87990241,31.32956439,"county_centroid","Y","N","Y",65,15,"","","","","SC","","1998-4-4",1998-04-04,94,-10.2438057482656,4,2
"642","rivularis",13573920,"TEX",1997,4,5,"1997-04-05","Texas","coke","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13573920",-100.5303234,31.88479708,"county_centroid","Y","N","Y",69,19,"","","","","DB","","1997-4-5",1997-04-05,95,-9.24380574826561,6,4
"643","rivularis",5734219,"LSU",1980,3,13,"1980-03-13","Texas","travis","https://midwestherbaria.org/portal/collections/individual/index.php?occid=5734219",-97.77699682,30.32867542,"county_centroid","Y","N","Y",67,11,"","","","","DB","","1980-3-13",1980-03-13,73,-31.2438057482656,3,2
"644","rivularis",25876718,"TAC",1963,3,16,"1963-03-16","Texas","parker","https://midwestherbaria.org/portal/collections/individual/index.php?occid=25876718",-97.80534618,32.77381088,"county_centroid","Y","N","Y",65,0,"","","","","DB","","1963-3-16",1963-03-16,75,-29.2438057482656,1,1
"645","rivularis",25144665,"SAT",1998,4,4,"1998-04-04","Texas","concho","https://midwestherbaria.org/portal/collections/individual/index.php?occid=25144665",-99.87990241,31.32956439,"county_centroid","Y","N","Y",67,17,"","","","","DB","","1998-4-4",1998-04-04,94,-10.2438057482656,5,3
"646","rivularis",13573918,"TEX",1997,4,5,"1997-04-05","Texas","coke","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13573918",-100.5303234,31.88479708,"county_centroid","Y","N","Y",65,17,"","","","","DB","","1997-4-5",1997-04-05,95,-9.24380574826561,5,3
"647","rivularis",19452598,"UCHT",2002,3,18,"2002-03-18","Texas","kerr","https://midwestherbaria.org/portal/collections/individual/index.php?occid=19452598",-99.3564152,30.03887905,"county_centroid","Y","N","Y",62,0,"","","","","DB","date","2002-3-18",2002-03-18,77,-27.2438057482656,1,1
"648","rivularis",16514062,"COLO",1997,3,29,"1997-03-29","Texas","menard","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16514062",-99.83349739,30.87881561,"county_centroid","Y","N","Y",65,17,"","","","","DB","date","1997-3-29",1997-03-29,88,-16.2438057482656,5,3
"649","rivularis",25144752,"SAT",1998,4,4,"1998-04-04","Texas","concho","https://midwestherbaria.org/portal/collections/individual/index.php?occid=25144752",-99.87990241,31.32956439,"county_centroid","Y","N","Y",67,17,"","","","","DB","","1998-4-4",1998-04-04,94,-10.2438057482656,5,3
"650","rivularis",11588861,"IND",1948,3,27,"1948-03-27","Texas","Comal","https://midwestherbaria.org/portal/collections/individual/index.php?occid=11588861",-98.205176,29.939298,"geo_referenced","Y","N","Y",63,15,"","","","","DB","","1948-3-27",1948-03-27,87,-17.2438057482656,4,2
"651","rivularis",25160678,"SAT",1981,8,17,"1981-08-17","Texas","throckmorton","https://midwestherbaria.org/portal/collections/individual/index.php?occid=25160678",-99.20946615,33.17426943,"county_centroid","Y","N","Y",65,9,"","","","","DB","","1981-8-17",1981-08-17,229,124.756194251734,2,1
"652","rivularis",25160682,"SAT",1975,3,25,"1975-03-25","Texas","coleman","https://midwestherbaria.org/portal/collections/individual/index.php?occid=25160682",-99.46010803,31.7735346,"county_centroid","Y","N","Y",67,17,"","","","","DB","","1975-3-25",1975-03-25,84,-20.2438057482656,5,3
"653","rivularis",25172311,"SAT",2006,4,2,"2006-04-02","Texas","brown","https://midwestherbaria.org/portal/collections/individual/index.php?occid=25172311",-98.99953045,31.78078444,"county_centroid","Y","N","Y",63,9,"","","","","DB","","2006-4-2",2006-04-02,92,-12.2438057482656,2,1
"654","rivularis",19452601,"UCHT",2002,3,18,"2002-03-18","Texas","kerr","https://midwestherbaria.org/portal/collections/individual/index.php?occid=19452601",-99.3564152,30.03887905,"county_centroid","Y","N","Y",61,11,"","","","","DB","date","2002-3-18",2002-03-18,77,-27.2438057482656,3,2
"655","rivularis",25143148,"SAT",1998,3,27,"1998-03-27","Texas","coke","https://midwestherbaria.org/portal/collections/individual/index.php?occid=25143148",-100.5303234,31.88479708,"county_centroid","Y","N","Y",67,7,"","","","","DB","","1998-3-27",1998-03-27,86,-18.2438057482656,2,1
"656","rivularis",13283343,"TENN",2002,3,18,"2002-03-18","Texas","kerr","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13283343",-99.3564152,30.03887905,"county_centroid","Y","N","Y",65,15,"","","","","DB","","2002-3-18",2002-03-18,77,-27.2438057482656,4,2
"657","rivularis",25160663,"SAT",1990,3,26,"1990-03-26","Texas","tom green","https://midwestherbaria.org/portal/collections/individual/index.php?occid=25160663",-100.4685946,31.40131571,"county_centroid","Y","N","N",67,0,"","","","","DB","","1990-3-26",1990-03-26,85,-19.2438057482656,1,1
"658","rivularis",25144508,"SAT",1990,4,7,"1990-04-07","Texas","coke","https://midwestherbaria.org/portal/collections/individual/index.php?occid=25144508",-100.5303234,31.88479708,"county_centroid","Y","N","Y",67,11,"","","","","DB","","1990-4-7",1990-04-07,97,-7.24380574826561,3,2
"659","rivularis",19452599,"UCHT",2002,3,18,"2002-03-18","Texas","mason","https://midwestherbaria.org/portal/collections/individual/index.php?occid=19452599",-99.24229061,30.71288723,"county_centroid","Y","N","Y",67,17,"","","","","DB","","2002-3-18",2002-03-18,77,-27.2438057482656,5,3
"660","rivularis",15369826,"NCU",2004,4,1,"2004-04-01","North Carolina","Orange","https://midwestherbaria.org/portal/collections/individual/index.php?occid=15369826",-79.21867,35.928904,"geo_referenced","Y","N","Y",64,9,"","","","","DB","","2004-4-1",2004-04-01,92,-12.2438057482656,2,1
"661","rivularis",25160668,"SAT",1978,3,24,"1978-03-24","Texas","mcculloch","https://midwestherbaria.org/portal/collections/individual/index.php?occid=25160668",-99.36576394,31.20210662,"county_centroid","Y","N","Y",65,15,"","","","","SC","","1978-3-24",1978-03-24,83,-21.2438057482656,4,2
"662","rivularis",13449664,"LL",1966,3,19,"1966-03-19","Texas","coleman","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13449664",-99.46010803,31.7735346,"county_centroid","Y","N","N",65,0,"","","","","SC","","1966-3-19",1966-03-19,78,-26.2438057482656,1,1
"663","rivularis",13507693,"TEX",2007,3,19,"2007-03-19","Texas","bell","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13507693",-97.48412794,31.04025414,"county_centroid","Y","N","N",65,0,"","","","","SC","","2007-3-19",2007-03-19,78,-26.2438057482656,1,1
"664","rivularis",13463772,"LL",1973,3,16,"1973-03-16","Texas","collin","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13463772",-96.57184247,33.19086599,"county_centroid","Y","N","Y",65,9,"","","","","SC","","1973-3-16",1973-03-16,75,-29.2438057482656,2,1
"665","rivularis",25120894,"SAT",1984,3,27,"1984-03-27","Texas","mclennan","https://midwestherbaria.org/portal/collections/individual/index.php?occid=25120894",-97.20168595,31.55807329,"county_centroid","Y","N","N",65,0,"","","","","SC","","1984-3-27",1984-03-27,87,-17.2438057482656,1,1
"666","rivularis",25126858,"SAT",1996,3,30,"1996-03-30","Texas","mcculloch","https://midwestherbaria.org/portal/collections/individual/index.php?occid=25126858",-99.36576394,31.20210662,"county_centroid","Y","N","Y",65,10,"","","","","SC","","1996-3-30",1996-03-30,90,-14.2438057482656,3,2
"667","rivularis",25144567,"SAT",1992,3,28,"1992-03-28","Texas","taylor","https://midwestherbaria.org/portal/collections/individual/index.php?occid=25144567",-99.88659859,32.29763167,"county_centroid","Y","N","Y",65,10,"","","","","SC","","1992-3-28",1992-03-28,88,-16.2438057482656,3,2
"668","rivularis",24925678,"BRIT",1950,3,19,"1950-03-19","Texas","hill","https://midwestherbaria.org/portal/collections/individual/index.php?occid=24925678",-97.13002995,31.99400607,"county_centroid","Y","N","Y",65,17,"","","","","SC","","1950-3-19",1950-03-19,78,-26.2438057482656,5,3
"669","rivularis",25128384,"SAT",1996,3,30,"1996-03-30","Texas","mcculloch","https://midwestherbaria.org/portal/collections/individual/index.php?occid=25128384",-99.36576394,31.20210662,"county_centroid","Y","N","Y",65,9,"","","","","SC","","1996-3-30",1996-03-30,90,-14.2438057482656,2,1
"670","rivularis",16514064,"COLO",1997,3,29,"1997-03-29","Texas","sutton","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16514064",-100.542962,30.47132509,"county_centroid","Y","N","Y",65,17,"","","","","SC","date","1997-3-29",1997-03-29,88,-16.2438057482656,5,3
"671","rivularis",24923123,"BRIT",1995,3,18,"1995-03-18","Texas","hunt","https://midwestherbaria.org/portal/collections/individual/index.php?occid=24923123",-96.08317846,33.13419781,"county_centroid","Y","N","N",65,0,"","","","","SC","","1995-3-18",1995-03-18,77,-27.2438057482656,1,1
"672","rivularis",25889308,"TAC",2007,3,24,"2007-03-24","Texas","Erath","https://midwestherbaria.org/portal/collections/individual/index.php?occid=25889308",-98.110667,32.3214,"geo_referenced","Y","N","Y",65,10,"","","","","SC","","2007-3-24",2007-03-24,83,-21.2438057482656,3,2
"673","rivularis",13507694,"TEX",2007,3,19,"2007-03-19","Texas","bell","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13507694",-97.48412794,31.04025414,"county_centroid","Y","N","Y",65,10,"","","","","SC","","2007-3-19",2007-03-19,78,-26.2438057482656,3,2
"674","rivularis",13463773,"LL",1972,3,17,"1972-03-17","Texas","collin","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13463773",-96.57184247,33.19086599,"county_centroid","Y","N","Y",65,11,"","","","","SC","","1972-3-17",1972-03-17,77,-27.2438057482656,3,2
"675","rivularis",13573907,"TEX",1997,3,23,"1997-03-23","Texas","sutton","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13573907",-100.542962,30.47132509,"county_centroid","Y","N","Y",60,10,"","","","","SC","","1997-3-23",1997-03-23,82,-22.2438057482656,3,2
"676","rivularis",25128353,"SAT",1996,3,30,"1996-03-30","Texas","mcculloch","https://midwestherbaria.org/portal/collections/individual/index.php?occid=25128353",-99.36576394,31.20210662,"county_centroid","Y","N","Y",65,11,"","","","","SC","","1996-3-30",1996-03-30,90,-14.2438057482656,3,2
"677","rivularis",5734232,"LSU",1997,3,29,"1997-03-29","Texas","sutton","https://midwestherbaria.org/portal/collections/individual/index.php?occid=5734232",-100.542962,30.47132509,"county_centroid","Y","N","Y",63,11,"Y","two collection dates","","","SC","","1997-3-29",1997-03-29,88,-16.2438057482656,3,2
"678","rivularis",13498918,"TEX",1997,3,23,"1997-03-23","Texas","sutton","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13498918",-100.542962,30.47132509,"county_centroid","Y","N","Y",65,17,"","","","","SC","","1997-3-23",1997-03-23,82,-22.2438057482656,5,3
"679","rivularis",19452597,"UCHT",2002,3,18,"2002-03-18","Texas","kerr","https://midwestherbaria.org/portal/collections/individual/index.php?occid=19452597",-99.3564152,30.03887905,"county_centroid","Y","N","N",60,0,"Y","more than one collection date","","","SC","date","2002-3-18",2002-03-18,77,-27.2438057482656,1,1
"680","rivularis",24923784,"BRIT",1997,3,30,"1997-03-30","Texas","irion","https://midwestherbaria.org/portal/collections/individual/index.php?occid=24923784",-100.9866456,31.29954775,"county_centroid","Y","N","Y",65,17,"Y","two collection dates","","","SC","","1997-3-30",1997-03-30,89,-15.2438057482656,5,3
"681","rivularis",5734231,"LSU",1997,3,30,"1997-03-30","Texas","concho","https://midwestherbaria.org/portal/collections/individual/index.php?occid=5734231",-99.87990241,31.32956439,"county_centroid","Y","N","Y",63,10,"","","","","SC","","1997-3-30",1997-03-30,89,-15.2438057482656,3,2
"682","rivularis",25876778,"TAC",2007,3,24,"2007-03-24","Texas","Erath","https://midwestherbaria.org/portal/collections/individual/index.php?occid=25876778",-98.110667,32.3214,"geo_referenced","Y","N","Y",65,9,"","","","","SC","","2007-3-24",2007-03-24,83,-21.2438057482656,2,1
"683","rivularis",25143818,"SAT",1998,4,4,"1998-04-04","Texas","concho","https://midwestherbaria.org/portal/collections/individual/index.php?occid=25143818",-99.87990241,31.32956439,"county_centroid","Y","N","Y",65,11,"","","","","SC","","1998-4-4",1998-04-04,94,-10.2438057482656,3,2
"684","rivularis",25160680,"SAT",1990,3,25,"1990-03-25","Texas","coke","https://midwestherbaria.org/portal/collections/individual/index.php?occid=25160680",-100.5303234,31.88479708,"county_centroid","Y","N","Y",65,10,"","","","","SC","","1990-3-25",1990-03-25,84,-20.2438057482656,3,2
"685","rivularis",25160674,"SAT",1977,3,13,"1977-03-13","Texas","mcculloch","https://midwestherbaria.org/portal/collections/individual/index.php?occid=25160674",-99.36576394,31.20210662,"county_centroid","Y","N","Y",67,17,"","","Y","bbch.f?","SC","","1977-3-13",1977-03-13,72,-32.2438057482656,5,3
"686","rivularis",25160669,"SAT",1990,3,16,"1990-03-16","Texas","tom green","https://midwestherbaria.org/portal/collections/individual/index.php?occid=25160669",-100.4685946,31.40131571,"county_centroid","Y","N","Y",65,15,"","","","","SC","","1990-3-16",1990-03-16,75,-29.2438057482656,4,2
