Site_ID,Latitude,Longitude,Elevation_in_Meters,State,Species_ID,Genus,Species,Common_Name,Kingdom,Individual_ID,Phenophase_ID,Phenophase_Description,First_Yes_Year,First_Yes_Month,First_Yes_Day,First_Yes_DOY,First_Yes_Julian_Date,NumDays_Since_Prior_No,Last_Yes_Year,Last_Yes_Month,Last_Yes_Day,Last_Yes_DOY,Last_Yes_Julian_Date,NumDays_Until_Next_No
21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92208,467,Increasing leaf size,2016,8,23,236,2457624,11,2016,8,23,236,2457624,3
21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92208,467,Increasing leaf size,2016,9,10,254,2457642,3,2016,9,10,254,2457642,1
21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92208,467,Increasing leaf size,2016,9,25,269,2457657,3,2016,9,25,269,2457657,5
21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92203,471,Falling leaves,2016,10,23,297,2457685,1,2016,10,23,297,2457685,1
21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92203,471,Falling leaves,2016,10,28,302,2457690,4,2016,10,28,302,2457690,2
21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92203,471,Falling leaves,2016,11,4,309,2457697,5,2016,11,4,309,2457697,5
21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92203,471,Falling leaves,2016,11,10,315,2457703,1,2016,11,18,323,2457711,7
21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92204,471,Falling leaves,2016,10,14,288,2457676,2,2016,10,14,288,2457676,2
21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92204,471,Falling leaves,2016,10,23,297,2457685,1,2016,10,23,297,2457685,1
21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92204,471,Falling leaves,2016,10,28,302,2457690,4,2016,10,28,302,2457690,2
21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92204,471,Falling leaves,2016,11,4,309,2457697,5,2016,11,4,309,2457697,5
21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92204,471,Falling leaves,2016,11,10,315,2457703,1,2016,11,18,323,2457711,7
21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92204,471,Falling leaves,2016,12,1,336,2457724,6,2016,12,1,336,2457724,-9999
21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92206,471,Falling leaves,2016,10,19,293,2457681,3,2016,10,19,293,2457681,3
21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92206,471,Falling leaves,2016,11,18,323,2457711,5,2016,11,18,323,2457711,-9999
21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92208,471,Falling leaves,2016,10,19,293,2457681,3,2016,10,19,293,2457681,3
21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92208,471,Falling leaves,2016,10,23,297,2457685,1,2016,10,23,297,2457685,1
21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92208,471,Falling leaves,2016,10,30,304,2457692,2,2016,10,30,304,2457692,10
21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92208,471,Falling leaves,2016,11,18,323,2457711,5,2016,11,18,323,2457711,-9999
21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92203,483,Leaves,2016,5,12,133,2457521,1,2016,11,18,323,2457711,7
21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92204,483,Leaves,2016,4,19,110,2457498,1,2016,4,19,110,2457498,1
21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92204,483,Leaves,2016,4,21,112,2457500,1,2016,4,24,115,2457503,2
21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92204,483,Leaves,2016,4,27,118,2457506,1,2016,5,20,141,2457529,1
21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92204,483,Leaves,2016,5,23,144,2457532,2,2016,11,18,323,2457711,7
21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92206,483,Leaves,2016,4,26,117,2457505,4,2016,11,13,318,2457706,5
21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92208,483,Leaves,2016,4,30,121,2457509,2,2016,4,30,121,2457509,1
21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92208,483,Leaves,2016,5,2,123,2457511,1,2016,5,2,123,2457511,4
21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92208,483,Leaves,2016,5,9,130,2457518,3,2016,6,14,166,2457554,1
21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92208,483,Leaves,2016,6,20,172,2457560,5,2016,11,9,314,2457702,4
21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92203,498,Colored leaves,2016,6,8,160,2457548,1,2016,6,8,160,2457548,1
21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92203,498,Colored leaves,2016,10,5,279,2457667,1,2016,10,5,279,2457667,7
21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92203,498,Colored leaves,2016,10,14,288,2457676,2,2016,11,18,323,2457711,7
21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92204,498,Colored leaves,2016,6,8,160,2457548,1,2016,6,8,160,2457548,1
21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92204,498,Colored leaves,2016,10,14,288,2457676,2,2016,10,14,288,2457676,2
21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92204,498,Colored leaves,2016,10,19,293,2457681,3,2016,11,18,323,2457711,7
21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92206,498,Colored leaves,2016,6,8,160,2457548,1,2016,6,8,160,2457548,3
21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92206,498,Colored leaves,2016,10,19,293,2457681,3,2016,11,13,318,2457706,5
21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92208,498,Colored leaves,2016,6,8,160,2457548,1,2016,6,8,160,2457548,3
21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92208,498,Colored leaves,2016,10,12,286,2457674,4,2016,11,9,314,2457702,4
21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92203,500,Flowers or flower buds,2016,5,12,133,2457521,1,2016,5,12,133,2457521,1
21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92204,500,Flowers or flower buds,2016,4,11,102,2457490,1,2016,4,11,102,2457490,2
21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92204,500,Flowers or flower buds,2016,4,14,105,2457493,1,2016,4,15,106,2457494,1
21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92204,500,Flowers or flower buds,2016,4,17,108,2457496,1,2016,5,10,131,2457519,1
21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92204,500,Flowers or flower buds,2016,5,12,133,2457521,1,2016,5,13,134,2457522,4
21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92204,500,Flowers or flower buds,2016,6,8,160,2457548,1,2016,6,8,160,2457548,1
21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92206,500,Flowers or flower buds,2016,4,11,102,2457490,1,2016,4,11,102,2457490,2
21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92206,500,Flowers or flower buds,2016,4,17,108,2457496,1,2016,4,18,109,2457497,1
21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92206,500,Flowers or flower buds,2016,4,20,111,2457499,1,2016,4,30,121,2457509,1
21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92206,500,Flowers or flower buds,2016,5,2,123,2457511,1,2016,5,10,131,2457519,1
21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92206,500,Flowers or flower buds,2016,5,13,134,2457522,1,2016,5,13,134,2457522,4
21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92206,500,Flowers or flower buds,2016,6,8,160,2457548,1,2016,6,8,160,2457548,3
21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92208,500,Flowers or flower buds,2016,4,11,102,2457490,1,2016,4,11,102,2457490,2
21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92208,500,Flowers or flower buds,2016,4,18,109,2457497,1,2016,4,18,109,2457497,1
21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92208,500,Flowers or flower buds,2016,4,21,112,2457500,1,2016,4,21,112,2457500,1
21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92208,500,Flowers or flower buds,2016,4,24,115,2457503,2,2016,4,24,115,2457503,2
21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92208,500,Flowers or flower buds,2016,4,27,118,2457506,1,2016,4,30,121,2457509,1
21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92208,500,Flowers or flower buds,2016,5,6,127,2457515,4,2016,5,9,130,2457518,1
21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92208,500,Flowers or flower buds,2016,5,13,134,2457522,1,2016,5,13,134,2457522,4
21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92204,501,Open flowers,2016,4,19,110,2457498,2,2016,5,9,130,2457518,1
21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92204,501,Open flowers,2016,5,12,133,2457521,1,2016,5,13,134,2457522,4
21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92206,501,Open flowers,2016,4,20,111,2457499,1,2016,4,24,115,2457503,2
21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92206,501,Open flowers,2016,4,27,118,2457506,1,2016,4,27,118,2457506,3
21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92206,501,Open flowers,2016,5,2,123,2457511,1,2016,5,10,131,2457519,1
21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92206,501,Open flowers,2016,5,12,133,2457521,1,2016,5,13,134,2457522,4
21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92208,501,Open flowers,2016,4,27,118,2457506,1,2016,4,27,118,2457506,1
21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92208,501,Open flowers,2016,5,6,127,2457515,4,2016,5,9,130,2457518,1
21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92208,501,Open flowers,2016,5,13,134,2457522,1,2016,5,13,134,2457522,4
21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92204,502,Pollen release (flowers),2016,4,21,112,2457500,1,2016,4,30,121,2457509,1
21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92204,502,Pollen release (flowers),2016,5,6,127,2457515,2,2016,5,10,131,2457519,1
21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92204,502,Pollen release (flowers),2016,5,13,134,2457522,1,2016,5,13,134,2457522,4
21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92206,502,Pollen release (flowers),2016,4,21,112,2457500,1,2016,4,24,115,2457503,2
21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92206,502,Pollen release (flowers),2016,4,27,118,2457506,1,2016,4,27,118,2457506,3
21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92206,502,Pollen release (flowers),2016,5,9,130,2457518,7,2016,5,9,130,2457518,2
21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92206,502,Pollen release (flowers),2016,5,13,134,2457522,1,2016,5,13,134,2457522,4
21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92208,502,Pollen release (flowers),2016,5,9,130,2457518,7,2016,5,9,130,2457518,1
21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92208,502,Pollen release (flowers),2016,5,13,134,2457522,1,2016,5,13,134,2457522,4
21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92204,504,Recent fruit or seed drop,2016,6,30,182,2457570,7,2016,7,7,189,2457577,1
21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92204,504,Recent fruit or seed drop,2016,7,20,202,2457590,6,2016,7,20,202,2457590,8
21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92204,504,Recent fruit or seed drop,2016,7,30,212,2457600,2,2016,7,30,212,2457600,3
21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92204,504,Recent fruit or seed drop,2016,8,12,225,2457613,5,2016,8,13,226,2457614,7
21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92204,504,Recent fruit or seed drop,2016,9,8,252,2457640,1,2016,9,8,252,2457640,2
21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92204,504,Recent fruit or seed drop,2016,9,23,267,2457655,1,2016,9,23,267,2457655,1
21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92204,504,Recent fruit or seed drop,2016,9,25,269,2457657,1,2016,9,25,269,2457657,5
21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92204,504,Recent fruit or seed drop,2016,10,7,281,2457669,2,2016,10,8,282,2457670,4
21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92204,504,Recent fruit or seed drop,2016,10,14,288,2457676,2,2016,10,23,297,2457685,1
21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92204,504,Recent fruit or seed drop,2016,11,10,315,2457703,1,2016,11,10,315,2457703,3
21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92206,504,Recent fruit or seed drop,2016,8,12,225,2457613,10,2016,8,12,225,2457613,14
21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92204,516,Fruits,2016,5,4,125,2457513,2,2016,5,9,130,2457518,1
21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92204,516,Fruits,2016,5,11,132,2457520,1,2016,5,13,134,2457522,4
21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92204,516,Fruits,2016,5,18,139,2457527,1,2016,5,27,148,2457536,2
21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92204,516,Fruits,2016,6,2,154,2457542,2,2016,6,7,159,2457547,1
21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92204,516,Fruits,2016,6,9,161,2457549,1,2016,6,19,171,2457559,1
21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92204,516,Fruits,2016,6,23,175,2457563,3,2016,8,7,220,2457608,5
21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92204,516,Fruits,2016,8,13,226,2457614,1,2016,10,19,293,2457681,3
21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92204,516,Fruits,2016,10,23,297,2457685,1,2016,10,23,297,2457685,1
21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92204,516,Fruits,2016,10,28,302,2457690,4,2016,10,28,302,2457690,2
21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92204,516,Fruits,2016,11,4,309,2457697,5,2016,11,4,309,2457697,5
21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92204,516,Fruits,2016,11,10,315,2457703,1,2016,11,11,316,2457704,2
21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92204,516,Fruits,2016,11,18,323,2457711,5,2016,11,18,323,2457711,7
21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92206,516,Fruits,2016,5,6,127,2457515,4,2016,5,9,130,2457518,1
21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92206,516,Fruits,2016,5,23,144,2457532,2,2016,5,27,148,2457536,2
21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92206,516,Fruits,2016,5,31,152,2457540,2,2016,6,4,156,2457544,4
21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92206,516,Fruits,2016,6,11,163,2457551,3,2016,10,19,293,2457681,3
21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92208,516,Fruits,2016,5,13,134,2457522,1,2016,5,13,134,2457522,4
21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92208,516,Fruits,2016,5,31,152,2457540,2,2016,6,2,154,2457542,2
21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92208,516,Fruits,2016,6,14,166,2457554,3,2016,6,15,167,2457555,5
21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92208,516,Fruits,2016,7,4,186,2457574,11,2016,7,4,186,2457574,29
21276,42.303822,-71.120308,13,MA,61,Acer,saccharum,sugar maple,Plantae,92208,516,Fruits,2016,9,18,262,2457650,7,2016,9,18,262,2457650,4
20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85759,371,Breaking leaf buds,2017,4,12,102,2457856,1,2017,4,18,108,2457862,1
20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85759,371,Breaking leaf buds,2017,4,20,110,2457864,1,2017,4,30,120,2457874,1
20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85759,371,Breaking leaf buds,2017,5,5,125,2457879,2,2017,5,7,127,2457881,4
20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85759,371,Breaking leaf buds,2017,5,13,133,2457887,2,2017,5,15,135,2457889,1
20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85759,371,Breaking leaf buds,2017,5,19,139,2457893,3,2017,5,20,140,2457894,1
20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85759,371,Breaking leaf buds,2017,5,24,144,2457898,3,2017,5,26,146,2457900,3
20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85759,371,Breaking leaf buds,2017,6,1,152,2457906,1,2017,6,1,152,2457906,1
20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85759,371,Breaking leaf buds,2017,6,9,160,2457914,1,2017,6,9,160,2457914,1
20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85759,371,Breaking leaf buds,2017,6,16,167,2457921,3,2017,6,29,180,2457934,4
20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85759,371,Breaking leaf buds,2017,7,10,191,2457945,6,2017,7,10,191,2457945,11
20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85761,371,Breaking leaf buds,2017,4,10,100,2457854,1,2017,4,10,100,2457854,1
20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85761,371,Breaking leaf buds,2017,4,12,102,2457856,1,2017,4,18,108,2457862,2
20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85761,371,Breaking leaf buds,2017,4,24,114,2457868,4,2017,4,25,115,2457869,2
20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85761,371,Breaking leaf buds,2017,4,28,118,2457872,1,2017,5,19,139,2457893,2
20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85761,371,Breaking leaf buds,2017,5,24,144,2457898,3,2017,5,24,144,2457898,5
20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85761,371,Breaking leaf buds,2017,6,25,176,2457930,12,2017,6,25,176,2457930,8
20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85762,371,Breaking leaf buds,2017,4,10,100,2457854,1,2017,4,10,100,2457854,1
20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85762,371,Breaking leaf buds,2017,4,12,102,2457856,1,2017,4,28,118,2457872,1
20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85762,371,Breaking leaf buds,2017,4,30,120,2457874,1,2017,5,6,126,2457880,1
20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85762,371,Breaking leaf buds,2017,5,13,133,2457887,6,2017,5,24,144,2457898,5
20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85762,371,Breaking leaf buds,2017,6,25,176,2457930,6,2017,6,29,180,2457934,4
20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85762,371,Breaking leaf buds,2017,7,9,190,2457944,6,2017,7,9,190,2457944,1
20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85762,371,Breaking leaf buds,2017,10,27,300,2458054,11,2017,10,27,300,2458054,2
20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85763,371,Breaking leaf buds,2017,4,12,102,2457856,1,2017,5,5,125,2457879,1
20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85763,371,Breaking leaf buds,2017,5,13,133,2457887,6,2017,5,14,134,2457888,1
20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85763,371,Breaking leaf buds,2017,5,19,139,2457893,4,2017,5,19,139,2457893,2
20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85763,371,Breaking leaf buds,2017,5,24,144,2457898,3,2017,5,24,144,2457898,7
20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85763,371,Breaking leaf buds,2017,6,25,176,2457930,6,2017,6,25,176,2457930,8
20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85763,371,Breaking leaf buds,2017,7,9,190,2457944,6,2017,7,10,191,2457945,13
20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85764,371,Breaking leaf buds,2017,4,10,100,2457854,1,2017,4,10,100,2457854,1
20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85764,371,Breaking leaf buds,2017,4,12,102,2457856,1,2017,5,15,135,2457889,1
20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85764,371,Breaking leaf buds,2017,5,19,139,2457893,3,2017,5,26,146,2457900,5
20206,42.301922,-71.123932,36,MA,97,Betula,alleghaniensis,yellow birch,Plantae,85764,371,Breaking leaf buds,2017,6,1,152,2457906,1,2017,6,1,152,2457906,1
